                  row            column          cor            p
116           Parking       O_Train_LOS  0.436488404 0.000000e+00
117         PropUrban       O_Train_LOS  0.015235703 6.435249e-01
118         EmpAccess       O_Train_LOS  0.140365568 1.831441e-05
119             C_LOS       O_Train_LOS -0.051724338 1.159367e-01
120         O_Bus_LOS       O_Train_LOS -0.002662392 9.355500e-01
121          PropComm            PropOS  0.220294755 1.249800e-11
122           Balance            PropOS  0.020974574 5.240439e-01
123         LUEntropy            PropOS  0.169822064 2.039108e-07
124        PedConnect            PropOS  0.225431345 4.021228e-12
125               PBN            PropOS  0.092211788 5.005159e-03
126         DestScore            PropOS  0.194389508 2.505706e-09
127         Parkiteer            PropOS -0.022518751 4.939488e-01
128            ACDist            PropOS -0.224101844 5.407230e-12
129           ACCount            PropOS  0.114482783 4.855107e-04
130               FTZ            PropOS  0.097648871 2.949370e-03
131           Parking            PropOS -0.039353850 2.317959e-01
132         PropUrban            PropOS -0.106904008 1.128753e-03
133         EmpAccess            PropOS  0.262529700 4.440892e-16
134             C_LOS            PropOS  0.116945828 3.649740e-04
135         O_Bus_LOS            PropOS  0.006753139 8.374836e-01
136       O_Train_LOS            PropOS  0.027859285 3.973711e-01
137          PropComm          PropBach -0.072774580 2.687732e-02
138           Balance          PropBach -0.184023756 1.725279e-08
139         LUEntropy          PropBach -0.102768918 1.750099e-03
140        PedConnect          PropBach  0.052953938 1.075108e-01
141               PBN          PropBach  0.056246799 8.731765e-02
142         DestScore          PropBach  0.168717210 2.450590e-07
143         Parkiteer          PropBach  0.031393928 3.402087e-01
144            ACDist          PropBach  0.027204609 4.085602e-01
145           ACCount          PropBach -0.058660715 7.455061e-02
146               FTZ          PropBach -0.009536149 7.720878e-01
147           Parking          PropBach  0.051048072 1.207870e-01
148         PropUrban          PropBach  0.134844907 3.881756e-05
149         EmpAccess          PropBach  0.168010933 2.754423e-07
150             C_LOS          PropBach  0.039393657 2.313238e-01
151         O_Bus_LOS          PropBach -0.268102782 0.000000e+00
152       O_Train_LOS          PropBach  0.081288906 1.339631e-02
153            PropOS          PropBach -0.219952461 1.346567e-11
154          PropComm  censored_PropFTE -0.101900859 1.915155e-03
155           Balance  censored_PropFTE  0.020780298 5.278956e-01
156         LUEntropy  censored_PropFTE  0.192990383 3.271685e-09
157        PedConnect  censored_PropFTE  0.127466513 1.013372e-04
158               PBN  censored_PropFTE  0.083485262 1.108185e-02
159         DestScore  censored_PropFTE  0.038753249 2.390029e-01
160         Parkiteer  censored_PropFTE  0.021294071 5.177410e-01
161            ACDist  censored_PropFTE -0.265128870 2.220446e-16
162           ACCount  censored_PropFTE  0.139082485 2.186361e-05
163               FTZ  censored_PropFTE -0.198716785 1.084422e-09
164           Parking  censored_PropFTE -0.043955826 1.816466e-01
165         PropUrban  censored_PropFTE -0.134023567 4.330180e-05
166         EmpAccess  censored_PropFTE  0.217273714 2.403588e-11
167             C_LOS  censored_PropFTE -0.026522651 4.204124e-01
168         O_Bus_LOS  censored_PropFTE -0.215376309 3.606759e-11
169       O_Train_LOS  censored_PropFTE  0.013870418 6.735345e-01
170            PropOS  censored_PropFTE  0.043762831 1.835737e-01
171          PropBach  censored_PropFTE  0.151764764 3.545558e-06
172          PropComm censored_MeanSize -0.384261229 0.000000e+00
173           Balance censored_MeanSize -0.155682174 1.959839e-06
174         LUEntropy censored_MeanSize -0.222045074 8.518963e-12
175        PedConnect censored_MeanSize -0.432257850 0.000000e+00
176               PBN censored_MeanSize -0.198990870 1.027736e-09
177         DestScore censored_MeanSize -0.369632212 0.000000e+00
178         Parkiteer censored_MeanSize -0.009422997 7.747187e-01
179            ACDist censored_MeanSize  0.517361133 0.000000e+00
180           ACCount censored_MeanSize -0.238906074 1.798561e-13
181               FTZ censored_MeanSize -0.171916241 1.434510e-07
182           Parking censored_MeanSize  0.011751250 7.211447e-01
183         PropUrban censored_MeanSize  0.021962397 5.046843e-01
184         EmpAccess censored_MeanSize -0.506610425 0.000000e+00
185             C_LOS censored_MeanSize -0.217656030 2.213829e-11
186         O_Bus_LOS censored_MeanSize  0.002058061 9.501576e-01
187       O_Train_LOS censored_MeanSize -0.044319454 1.780567e-01
188            PropOS censored_MeanSize -0.201155479 6.707612e-10
189          PropBach censored_MeanSize -0.092160635 5.029505e-03
190  censored_PropFTE censored_MeanSize -0.528580057 0.000000e+00
191          PropComm      ln_Patronage  0.592041909 0.000000e+00
192           Balance      ln_Patronage  0.365151582 0.000000e+00
193         LUEntropy      ln_Patronage  0.070699409 3.155348e-02
194        PedConnect      ln_Patronage  0.461690630 0.000000e+00
195               PBN      ln_Patronage  0.332631442 0.000000e+00
196         DestScore      ln_Patronage  0.360443870 0.000000e+00
197         Parkiteer      ln_Patronage -0.038650263 2.402544e-01
