                  row            column           cor                        p
104         PropRural             C_LOS  0.1109337944 0.1007746319528668443866
105         EmpAccess             C_LOS  0.1924339126 0.0041724578770301334885
106          PropComm         O_Bus_LOS  0.2644945500 0.0000713609780333968047
107           Balance         O_Bus_LOS  0.0353730107 0.6017810341069163015959
108         LUEntropy         O_Bus_LOS  0.3054103914 0.0000039328031262719776
109        PedConnect         O_Bus_LOS  0.0129010505 0.8490965171941518008225
110               PBN         O_Bus_LOS -0.1564709472 0.0202362524652728303920
111         DestScore         O_Bus_LOS  0.1368612238 0.0425634868888002948495
112         Parkiteer         O_Bus_LOS  0.4610949019 0.0000000000005573319584
113            ACDist         O_Bus_LOS -0.2761206431 0.0000327814772576040525
114           ACCount         O_Bus_LOS  0.3681933939 0.0000000181174244495708
115               FTZ         O_Bus_LOS -0.0924885391 0.1716430184119313029356
116           Parking         O_Bus_LOS  0.2554986085 0.0001271769718516058134
117         PropUrban         O_Bus_LOS  0.0654437695 0.3339468992891616583307
118         PropRural         O_Bus_LOS -0.0540143441 0.4253462938138943272293
119         EmpAccess         O_Bus_LOS -0.1649283903 0.0143196561611094175248
120             C_LOS         O_Bus_LOS  0.1457905852 0.0306437733063695816327
121          PropComm        O_Tram_LOS  0.4183013320 0.0000000000992481652418
122           Balance        O_Tram_LOS  0.4664360635 0.0000000000002771116669
123         LUEntropy        O_Tram_LOS -0.0348386962 0.6072843629882536120590
124        PedConnect        O_Tram_LOS  0.5135012144 0.0000000000000004440892
125               PBN        O_Tram_LOS  0.3585294321 0.0000000448735297808867
126         DestScore        O_Tram_LOS  0.1878214343 0.0051917593275634388306
127         Parkiteer        O_Tram_LOS -0.1438775469 0.0329245533657691602514
128            ACDist        O_Tram_LOS -0.1171339703 0.0830153054127047429489
129           ACCount        O_Tram_LOS  0.1550511927 0.0214136674949836347537
130               FTZ        O_Tram_LOS  0.4819566410 0.0000000000000337507799
131           Parking        O_Tram_LOS -0.1386960595 0.0398384187517262233769
132         PropUrban        O_Tram_LOS -0.0096799409 0.8864780287992877205738
133         PropRural        O_Tram_LOS -0.0283405820 0.6759119616680853148694
134         EmpAccess        O_Tram_LOS  0.4168119310 0.0000000001173579011748
