                  row           column           cor            p
88        X16_CBDDist  X20.Parking_m.2 -4.158038e-02 5.638348e-01
89         X17_ACDist  X20.Parking_m.2 -6.918150e-02 3.365482e-01
90        X18_ACCount  X20.Parking_m.2  9.498754e-02 1.865382e-01
91           X19._FTZ  X20.Parking_m.2 -2.026428e-02 7.785686e-01
92  X1ln.ln_Patronage    X21_PropUrban -5.884364e-05 9.993486e-01
93        X3ln.ln_Pop    X21_PropUrban  4.696202e-01 4.337419e-12
94        X6_PropComm    X21_PropUrban  3.650451e-02 6.124009e-01
95         X8_Balance    X21_PropUrban -2.850172e-01 5.378354e-05
96       X9_LUEntropy    X21_PropUrban -4.108703e-01 2.428837e-09
97     X10_HousingDiv    X21_PropUrban  2.628384e-01 2.054446e-04
98     X11_IntDensity    X21_PropUrban -6.189496e-02 3.900185e-01
99   X12_CycleConnect    X21_PropUrban -1.725049e-01 1.588624e-02
100     X13_DestScore    X21_PropUrban  3.110576e-01 9.597219e-06
101       X16_CBDDist    X21_PropUrban  7.819732e-02 2.772090e-01
102        X17_ACDist    X21_PropUrban -2.172151e-01 2.286546e-03
103       X18_ACCount    X21_PropUrban  1.974101e-01 5.670778e-03
104          X19._FTZ    X21_PropUrban -1.484855e-01 3.829771e-02
105   X20.Parking_m.2    X21_PropUrban  1.662059e-02 8.176118e-01
106 X1ln.ln_Patronage    X22_EmpAccess  4.719963e-01 3.270939e-12
107       X3ln.ln_Pop    X22_EmpAccess  4.296506e-01 3.659619e-10
108       X6_PropComm    X22_EmpAccess  4.194826e-01 1.034512e-09
109        X8_Balance    X22_EmpAccess  1.910181e-01 7.474061e-03
110      X9_LUEntropy    X22_EmpAccess  1.029061e-01 1.522670e-01
111    X10_HousingDiv    X22_EmpAccess  2.975281e-01 2.398972e-05
112    X11_IntDensity    X22_EmpAccess  6.895400e-01 0.000000e+00
113  X12_CycleConnect    X22_EmpAccess  3.475531e-01 6.418506e-07
114     X13_DestScore    X22_EmpAccess  3.479868e-01 6.202232e-07
115       X16_CBDDist    X22_EmpAccess -7.674191e-01 0.000000e+00
116        X17_ACDist    X22_EmpAccess -3.110693e-01 9.589382e-06
117       X18_ACCount    X22_EmpAccess  2.595062e-01 2.488204e-04
118          X19._FTZ    X22_EmpAccess  4.169315e-01 1.335447e-09
119   X20.Parking_m.2    X22_EmpAccess  9.490789e-02 1.869095e-01
120     X21_PropUrban    X22_EmpAccess -2.001665e-01 5.021473e-03
121 X1ln.ln_Patronage        X23_C_LOS  5.963034e-01 0.000000e+00
122       X3ln.ln_Pop        X23_C_LOS  2.902869e-01 3.845563e-05
123       X6_PropComm        X23_C_LOS  2.147935e-01 2.566247e-03
124        X8_Balance        X23_C_LOS  8.273873e-02 2.501735e-01
125      X9_LUEntropy        X23_C_LOS -8.909603e-03 9.016174e-01
126    X10_HousingDiv        X23_C_LOS  1.422162e-01 4.733778e-02
127    X11_IntDensity        X23_C_LOS  2.214680e-01 1.861527e-03
128  X12_CycleConnect        X23_C_LOS  1.007058e-01 1.612731e-01
129     X13_DestScore        X23_C_LOS  1.965668e-01 5.883935e-03
130       X16_CBDDist        X23_C_LOS -3.374445e-01 1.406281e-06
131        X17_ACDist        X23_C_LOS -1.631781e-01 2.264878e-02
132       X18_ACCount        X23_C_LOS  1.946092e-01 6.406569e-03
133          X19._FTZ        X23_C_LOS  2.614696e-01 2.223319e-04
134   X20.Parking_m.2        X23_C_LOS -5.437356e-02 4.502715e-01
135     X21_PropUrban        X23_C_LOS -2.608015e-04 9.971129e-01
136     X22_EmpAccess        X23_C_LOS  3.843981e-01 2.890209e-08
137 X1ln.ln_Patronage    X24_O_Bus_LOS -1.599771e-02 8.243342e-01
138       X3ln.ln_Pop    X24_O_Bus_LOS -2.026844e-01 4.487491e-03
139       X6_PropComm    X24_O_Bus_LOS  1.041048e-01 1.475228e-01
140        X8_Balance    X24_O_Bus_LOS -5.642382e-03 9.376009e-01
141      X9_LUEntropy    X24_O_Bus_LOS  1.114758e-01 1.207805e-01
142    X10_HousingDiv    X24_O_Bus_LOS -1.129526e-01 1.159061e-01
143    X11_IntDensity    X24_O_Bus_LOS  1.163361e-01 1.053173e-01
144  X12_CycleConnect    X24_O_Bus_LOS -1.441014e-01 4.444902e-02
145     X13_DestScore    X24_O_Bus_LOS -6.016980e-02 4.033907e-01
146       X16_CBDDist    X24_O_Bus_LOS  3.218635e-01 4.467115e-06
147        X17_ACDist    X24_O_Bus_LOS  1.457680e-01 4.201961e-02
148       X18_ACCount    X24_O_Bus_LOS  7.395905e-02 3.041616e-01
149          X19._FTZ    X24_O_Bus_LOS -9.420376e-02 1.902157e-01
150   X20.Parking_m.2    X24_O_Bus_LOS  5.005919e-01 9.192647e-14
151     X21_PropUrban    X24_O_Bus_LOS -9.221645e-02 1.997769e-01
152     X22_EmpAccess    X24_O_Bus_LOS -1.660139e-01 2.036946e-02
153         X23_C_LOS    X24_O_Bus_LOS -1.875522e-01 8.651523e-03
154 X1ln.ln_Patronage   X25_O_Tram_LOS  2.836979e-01 5.843477e-05
155       X3ln.ln_Pop   X25_O_Tram_LOS  1.547977e-01 3.071264e-02
156       X6_PropComm   X25_O_Tram_LOS  3.211993e-01 4.686124e-06
157        X8_Balance   X25_O_Tram_LOS  2.623980e-01 2.107438e-04
158      X9_LUEntropy   X25_O_Tram_LOS  1.199080e-01 9.498116e-02
159    X10_HousingDiv   X25_O_Tram_LOS  9.014698e-02 2.100987e-01
160    X11_IntDensity   X25_O_Tram_LOS  2.328863e-01 1.051620e-03
161  X12_CycleConnect   X25_O_Tram_LOS  1.913369e-01 7.373267e-03
162     X13_DestScore   X25_O_Tram_LOS  1.267413e-01 7.746404e-02
163       X16_CBDDist   X25_O_Tram_LOS -2.176960e-01 2.234410e-03
164        X17_ACDist   X25_O_Tram_LOS -1.255838e-01 8.023235e-02
165       X18_ACCount   X25_O_Tram_LOS  1.383794e-01 5.370220e-02
166          X19._FTZ   X25_O_Tram_LOS  4.262988e-01 5.174454e-10
167   X20.Parking_m.2   X25_O_Tram_LOS  3.372709e-02 6.397285e-01
168     X21_PropUrban   X25_O_Tram_LOS -1.119405e-01 1.192299e-01
169     X22_EmpAccess   X25_O_Tram_LOS  3.260313e-01 3.299582e-06
170         X23_C_LOS   X25_O_Tram_LOS  1.576362e-01 2.774337e-02
171     X24_O_Bus_LOS   X25_O_Tram_LOS -3.255711e-02 6.513899e-01
172 X1ln.ln_Patronage  X26_O_Train_LOS -7.687326e-02 2.854500e-01
173       X3ln.ln_Pop  X26_O_Train_LOS -1.452314e-02 8.402988e-01
174       X6_PropComm  X26_O_Train_LOS  3.906950e-02 5.876288e-01
175        X8_Balance  X26_O_Train_LOS  1.076189e-01 1.342615e-01
176      X9_LUEntropy  X26_O_Train_LOS  1.113811e-01 1.210984e-01
177    X10_HousingDiv  X26_O_Train_LOS  6.192707e-02 3.897722e-01
178    X11_IntDensity  X26_O_Train_LOS  1.208651e-01 9.235290e-02
179  X12_CycleConnect  X26_O_Train_LOS  1.977052e-01 5.597838e-03
180     X13_DestScore  X26_O_Train_LOS -3.049680e-02 6.721310e-01
181       X16_CBDDist  X26_O_Train_LOS -1.322381e-01 6.535333e-02
182        X17_ACDist  X26_O_Train_LOS -4.903774e-02 4.960095e-01
183       X18_ACCount  X26_O_Train_LOS  1.761048e-03 9.805067e-01
184          X19._FTZ  X26_O_Train_LOS -2.589569e-02 7.193340e-01
185   X20.Parking_m.2  X26_O_Train_LOS  8.540503e-02 2.351807e-01
186     X21_PropUrban  X26_O_Train_LOS -1.002934e-01 1.630048e-01
187     X22_EmpAccess  X26_O_Train_LOS  2.584501e-01 2.642554e-04
188         X23_C_LOS  X26_O_Train_LOS -6.134188e-02 3.942762e-01
189     X24_O_Bus_LOS  X26_O_Train_LOS -7.002076e-02 3.307051e-01
190    X25_O_Tram_LOS  X26_O_Train_LOS  2.439776e-02 7.349441e-01
191 X1ln.ln_Patronage       X31_PropOS  4.395658e-02 5.417499e-01
192       X3ln.ln_Pop       X31_PropOS  2.715756e-01 1.228375e-04
193       X6_PropComm       X31_PropOS  1.633115e-01 2.253686e-02
194        X8_Balance       X31_PropOS -4.708763e-03 9.479097e-01
195      X9_LUEntropy       X31_PropOS  3.395008e-01 1.201564e-06
196    X10_HousingDiv       X31_PropOS  1.326026e-01 6.460834e-02
197    X11_IntDensity       X31_PropOS  2.790981e-01 7.778041e-05
198  X12_CycleConnect       X31_PropOS  5.341953e-02 4.582709e-01
199     X13_DestScore       X31_PropOS  1.078087e-01 1.335722e-01
200       X16_CBDDist       X31_PropOS -1.639431e-01 2.201328e-02
