                  row            column           cor            p
114           ACCount         O_Bus_LOS  0.3681933939 1.811742e-08
115               FTZ         O_Bus_LOS -0.0924885391 1.716430e-01
116           Parking         O_Bus_LOS  0.2554986085 1.271770e-04
117         PropUrban         O_Bus_LOS  0.0654437695 3.339469e-01
118         PropRural         O_Bus_LOS -0.0540143441 4.253463e-01
119         EmpAccess         O_Bus_LOS -0.1649283903 1.431966e-02
120             C_LOS         O_Bus_LOS  0.1457905852 3.064377e-02
121          PropComm        O_Tram_LOS  0.4183013320 9.924817e-11
122           Balance        O_Tram_LOS  0.4664360635 2.771117e-13
123         LUEntropy        O_Tram_LOS -0.0348386962 6.072844e-01
124        PedConnect        O_Tram_LOS  0.5135012144 4.440892e-16
125               PBN        O_Tram_LOS  0.3585294321 4.487353e-08
126         DestScore        O_Tram_LOS  0.1878214343 5.191759e-03
127         Parkiteer        O_Tram_LOS -0.1438775469 3.292455e-02
128            ACDist        O_Tram_LOS -0.1171339703 8.301531e-02
129           ACCount        O_Tram_LOS  0.1550511927 2.141367e-02
130               FTZ        O_Tram_LOS  0.4819566410 3.375078e-14
131           Parking        O_Tram_LOS -0.1386960595 3.983842e-02
132         PropUrban        O_Tram_LOS -0.0096799409 8.864780e-01
133         PropRural        O_Tram_LOS -0.0283405820 6.759120e-01
134         EmpAccess        O_Tram_LOS  0.4168119310 1.173579e-10
135             C_LOS        O_Tram_LOS -0.1255365260 6.306113e-02
136         O_Bus_LOS        O_Tram_LOS -0.1349257503 4.560599e-02
137          PropComm            PropOS  0.3029215426 4.752749e-06
138           Balance            PropOS  0.1734368281 9.954909e-03
139         LUEntropy            PropOS  0.1274003157 5.921658e-02
140        PedConnect            PropOS  0.1900957654 4.664137e-03
141               PBN            PropOS  0.2044497127 2.307848e-03
142         DestScore            PropOS  0.0357442896 5.979701e-01
143         Parkiteer            PropOS  0.0558644501 4.096399e-01
144            ACDist            PropOS -0.3311497436 5.000320e-07
145           ACCount            PropOS  0.1250534614 6.409034e-02
146               FTZ            PropOS  0.0772245684 2.540346e-01
147           Parking            PropOS -0.0310032409 6.474247e-01
148         PropUrban            PropOS -0.1324864904 4.969762e-02
149         PropRural            PropOS -0.0879304732 1.938382e-01
150         EmpAccess            PropOS  0.2262222039 7.242512e-04
151             C_LOS            PropOS  0.1459189356 3.049570e-02
