                  row            column          cor            p
116           Parking        O_Tram_LOS -0.135186080 4.932927e-02
117         PropRural        O_Tram_LOS -0.028243583 6.826255e-01
118         EmpAccess        O_Tram_LOS  0.401191048 1.331552e-09
119             C_LOS        O_Tram_LOS -0.115767417 9.270642e-02
120         O_Bus_LOS        O_Tram_LOS -0.130406614 5.800955e-02
121          PropComm            PropOS  0.331931184 7.600865e-07
122           Balance            PropOS  0.164807394 1.631053e-02
123         LUEntropy            PropOS  0.144753405 3.517947e-02
124        PedConnect            PropOS  0.170701928 1.280817e-02
125               PBN            PropOS  0.195457117 4.281000e-03
126         DestScore            PropOS  0.023832483 7.300917e-01
127         Parkiteer            PropOS  0.042628837 5.370393e-01
128            ACDist            PropOS -0.297021480 1.088471e-05
129           ACCount            PropOS  0.116055643 9.189112e-02
130               FTZ            PropOS  0.076345281 2.684462e-01
131           Parking            PropOS -0.033932675 6.232230e-01
132         PropRural            PropOS -0.091958185 1.822553e-01
133         EmpAccess            PropOS  0.213070796 1.808996e-03
134             C_LOS            PropOS  0.127151169 6.461526e-02
135         O_Bus_LOS            PropOS  0.119335047 8.301191e-02
136        O_Tram_LOS            PropOS  0.156535649 2.262011e-02
137          PropComm          PropBach -0.012613200 8.551335e-01
138           Balance          PropBach  0.249990850 2.360332e-04
139         LUEntropy          PropBach -0.159177917 2.040769e-02
140        PedConnect          PropBach  0.424783045 1.069629e-10
141               PBN          PropBach  0.189472888 5.647586e-03
142         DestScore          PropBach  0.371968962 2.328263e-08
143         Parkiteer          PropBach -0.278687356 3.861876e-05
144            ACDist          PropBach -0.315396294 2.796525e-06
145           ACCount          PropBach -0.003222669 9.627958e-01
146               FTZ          PropBach  0.099886232 1.472276e-01
147           Parking          PropBach -0.144284259 3.578275e-02
148         PropRural          PropBach -0.028576194 6.790937e-01
149         EmpAccess          PropBach  0.624460856 0.000000e+00
150             C_LOS          PropBach  0.282080993 3.075117e-05
151         O_Bus_LOS          PropBach -0.254667254 1.781970e-04
152        O_Tram_LOS          PropBach  0.170524900 1.290286e-02
153            PropOS          PropBach  0.036592469 5.962355e-01
154          PropComm  censored_PropFTE -0.117033477 8.916768e-02
155           Balance  censored_PropFTE  0.030826987 6.553805e-01
156         LUEntropy  censored_PropFTE -0.019873488 7.735917e-01
157        PedConnect  censored_PropFTE  0.285138838 2.498094e-05
158               PBN  censored_PropFTE  0.010602793 8.780272e-01
159         DestScore  censored_PropFTE  0.040001595 5.624405e-01
160         Parkiteer  censored_PropFTE -0.151173077 2.775280e-02
161            ACDist  censored_PropFTE -0.025123967 7.160782e-01
162           ACCount  censored_PropFTE -0.035927136 6.029366e-01
163               FTZ  censored_PropFTE -0.191647224 5.111392e-03
164           Parking  censored_PropFTE -0.228648214 7.964434e-04
165         PropRural  censored_PropFTE  0.011801855 8.643593e-01
166         EmpAccess  censored_PropFTE  0.324973723 1.327398e-06
167             C_LOS  censored_PropFTE  0.075191766 2.757662e-01
168         O_Bus_LOS  censored_PropFTE -0.236449378 5.170567e-04
169        O_Tram_LOS  censored_PropFTE -0.008976064 8.966270e-01
170            PropOS  censored_PropFTE -0.126055932 6.697158e-02
171          PropBach  censored_PropFTE  0.308027975 4.876117e-06
172          PropComm censored_MeanSize -0.193030677 4.794470e-03
173           Balance censored_MeanSize -0.093953308 1.729110e-01
174         LUEntropy censored_MeanSize -0.114204562 9.722812e-02
175        PedConnect censored_MeanSize -0.447829582 7.488454e-12
176               PBN censored_MeanSize -0.193714717 4.644390e-03
177         DestScore censored_MeanSize -0.365206641 4.340890e-08
178         Parkiteer censored_MeanSize  0.229795107 7.481020e-04
179            ACDist censored_MeanSize  0.176598149 9.983889e-03
180           ACCount censored_MeanSize -0.132592333 5.389505e-02
181               FTZ censored_MeanSize -0.142028294 3.880744e-02
182           Parking censored_MeanSize  0.194873865 4.399687e-03
183         PropRural censored_MeanSize -0.032968045 6.331387e-01
184         EmpAccess censored_MeanSize -0.429639684 6.209455e-11
185             C_LOS censored_MeanSize -0.104401742 1.297043e-01
186         O_Bus_LOS censored_MeanSize  0.171430229 1.242500e-02
187        O_Tram_LOS censored_MeanSize -0.222358080 1.116709e-03
188            PropOS censored_MeanSize  0.095484267 1.659854e-01
189          PropBach censored_MeanSize -0.224274189 1.008435e-03
190  censored_PropFTE censored_MeanSize -0.463297482 1.119993e-12
191          PropComm      ln_Patronage  0.396202006 2.214134e-09
192           Balance      ln_Patronage  0.386699506 5.699313e-09
193         LUEntropy      ln_Patronage  0.131279510 5.633631e-02
194        PedConnect      ln_Patronage  0.470387596 4.538592e-13
195               PBN      ln_Patronage  0.033841078 6.241617e-01
196         DestScore      ln_Patronage  0.358339786 8.053680e-08
197         Parkiteer      ln_Patronage  0.230683636 7.125265e-04
198            ACDist      ln_Patronage -0.537677281 0.000000e+00
199           ACCount      ln_Patronage  0.353566485 1.227110e-07
200               FTZ      ln_Patronage  0.327158674 1.115844e-06
201           Parking      ln_Patronage  0.165344633 1.595991e-02
202         PropRural      ln_Patronage -0.012599370 8.552906e-01
203         EmpAccess      ln_Patronage  0.419886270 1.834795e-10
204             C_LOS      ln_Patronage  0.355670465 1.020093e-07
205         O_Bus_LOS      ln_Patronage  0.350631265 1.584385e-07
206        O_Tram_LOS      ln_Patronage  0.355767261 1.011426e-07
207            PropOS      ln_Patronage  0.287485930 2.126272e-05
208          PropBach      ln_Patronage  0.347969459 1.993104e-07
209  censored_PropFTE      ln_Patronage -0.008614033 9.007745e-01
210 censored_MeanSize      ln_Patronage -0.091039697 1.866799e-01
211          PropComm            ln_Emp  0.434687352 3.496003e-11
212           Balance            ln_Emp  0.644754966 0.000000e+00
213         LUEntropy            ln_Emp  0.100362158 1.453000e-01
214        PedConnect            ln_Emp  0.683660397 0.000000e+00
215               PBN            ln_Emp  0.343556461 2.902375e-07
216         DestScore            ln_Emp  0.417476724 2.385225e-10
217         Parkiteer            ln_Emp -0.237933725 4.754828e-04
218            ACDist            ln_Emp -0.424722062 1.076899e-10
219           ACCount            ln_Emp  0.049934470 4.695511e-01
220               FTZ            ln_Emp  0.424614050 1.089895e-10
221           Parking            ln_Emp -0.133519764 5.222383e-02
222         PropRural            ln_Emp -0.033756983 6.250240e-01
223         EmpAccess            ln_Emp  0.733125028 0.000000e+00
224             C_LOS            ln_Emp  0.204058424 2.835394e-03
225         O_Bus_LOS            ln_Emp -0.054120354 4.330870e-01
226        O_Tram_LOS            ln_Emp  0.484998835 6.594725e-14
227            PropOS            ln_Emp  0.347838773 2.015578e-07
228          PropBach            ln_Emp  0.643320194 0.000000e+00
229  censored_PropFTE            ln_Emp  0.113919773 9.807063e-02
230 censored_MeanSize            ln_Emp -0.313523233 3.225613e-06
231      ln_Patronage            ln_Emp  0.575948249 0.000000e+00
232          PropComm            ln_Pop  0.138656815 4.372794e-02
233           Balance            ln_Pop  0.129895962 5.900728e-02
234         LUEntropy            ln_Pop -0.103232147 1.340809e-01
235        PedConnect            ln_Pop  0.667635763 0.000000e+00
236               PBN            ln_Pop  0.259166367 1.352891e-04
237         DestScore            ln_Pop  0.516282086 8.881784e-16
238         Parkiteer            ln_Pop -0.238581306 4.583338e-04
239            ACDist            ln_Pop -0.420700804 1.678284e-10
240           ACCount            ln_Pop  0.058938260 3.932031e-01
241               FTZ            ln_Pop  0.325208451 1.302955e-06
242           Parking            ln_Pop -0.197143868 3.953811e-03
243         PropRural            ln_Pop  0.023178640 7.372209e-01
244         EmpAccess            ln_Pop  0.624060228 0.000000e+00
245             C_LOS            ln_Pop  0.288734597 1.950426e-05
246         O_Bus_LOS            ln_Pop -0.150188370 2.879641e-02
247        O_Tram_LOS            ln_Pop  0.329405118 9.321158e-07
248            PropOS            ln_Pop  0.259893565 1.293369e-04
249          PropBach            ln_Pop  0.608252630 0.000000e+00
250  censored_PropFTE            ln_Pop  0.183024478 7.546201e-03
251 censored_MeanSize            ln_Pop -0.381835512 9.141230e-09
252      ln_Patronage            ln_Pop  0.487618834 4.618528e-14
253            ln_Emp            ln_Pop  0.701202124 0.000000e+00
