OBJECTID,OBJECTID_MODE,Mode,FacilityID_Mode,X,Y,Target break,8_Total_Pat,9_Bus_patronage,10_PropComm,11_Balance,12_LUEntropy,13_PedConnect,14_PBN,15_Parkiteer,16_ACDist,17_ACCount,18_FTZ,19_Parking,20_PropUrban,21_PropRural,22_EmpAccess,23_C_LOS,24_O_Bus_LOS,25_O_Tram_LOS,26_O_Train_LOS,27_O_LOS,28_MedInc,29_PropOS,30_PropBach,31_LocalAccess_800,32_EmpDen_800,33_ResidentialDen_800,34_censored_PropFTE,35_censored_MeanSize
1843,1843-tram,tram,251-tram,322471.9973,5809427.011,600,424.6227896,5.5,0.147294977,0.1384502,0.211405767,95,0.319996687,0,1.056128709,0,0,0,4196.144337,0,382846.0856,46.69230769,27.92307692,0,0,46.69230769,800,0.037217553,0.610889363,0.763,0.672,0.842669303,0.647506566,2.35289808
81,81-tram,tram,257-tram,319755.5261,5809530.99,600,486.8877122,3.4,0.097771773,0.060804843,0.095788342,195,0,0,1.002296622,0,0,0,5018.541952,0,286152.4907,53.07692308,16.46153846,0,0,53.07692308,800,0.028518654,0.629760644,1.49,-0.132,1.176675663,0.647506566,2.436084334
1750,1750-tram,tram,274-tram,325244.9995,5809890.967,600,152.0078409,3,0.063388458,0.066918481,0.062561672,65,0.319993678,0,0.398896371,1,0,0,3654.867233,0,137426.726,60.30769231,17.23076923,0,0,60.30769231,1000,0.050117925,0.612706304,1.2,-0.342,0.376148953,0.613400609,2.266779076
51,51-tram,tram,271-tram,318110.9816,5809838.959,600,574.4161169,0.2,0.084767998,0.063042622,0.173528563,97,0.222281996,0,0.947398721,0,0,0,5383.157509,0,291527.2746,57.92307692,9.230769231,0,0,57.92307692,800,0.037565729,0.547835166,0.127,-0.988,2.946889396,0.647506566,2.363801606
1731,1731-tram,tram,278-tram,324963.5093,5809927.493,600,152.0078409,9.5,0.06783134,0.060654245,0.071866129,72,0.35726599,0,0.115122691,1,0,0,4438.577854,0,138566.527,60.23076923,17.23076923,0,0,60.23076923,800,0.042286938,0.610984745,0.746,-0.505,1.25443208,0.62014287,2.266779076
1642,1642-tram,tram,296-tram,322830.5301,5810212.488,600,357.0723656,48.8,0.062628957,0.145092864,0.135919946,125,0.164865111,0,1.16337836,0,0,0,6160.969469,0,471792.2009,60.38461538,39.69230769,0,0,60.38461538,800,0.03806912,0.683281769,1.1,0.331,2.219339966,0.647506566,2.266779076
1596,1596-tram,tram,306-tram,329659.9797,5810414.544,600,90.49655581,5.6,0.026286058,0.094713349,0.08321505,46,0,0,0.977597334,0,0,0,3219.865748,0,55751.5357,50.15384615,5.846153846,0,0,50.15384615,650,0.02399447,0.67002975,1.68,-0.107,-0.421681583,0.582344869,2.729173639
1586,1586-tram,tram,311-tram,333745.9576,5810516.948,600,47.93081604,23.8,0.014533187,0.097010065,0.123562067,57,0,0,2.256184476,0,0,0,2417.992186,0,50099.77715,49.61538462,56.07692308,0,0,49.61538462,500,0.024473349,0.599695143,0.908,0.1,-0.529457655,0.5293154,2.813399128
1592,1592-tram,tram,314-tram,333394.0138,5810562.993,600,95.86163208,4.7,0.017412563,0.064267556,0.132484524,61,0,0,2.375245909,0,0,0,2115.869418,0,50002.11086,49.69230769,38.23076923,0,0,49.69230769,650,0.022905518,0.653179705,0.558,0.0503,-0.530119681,0.562534529,2.769534376
1595,1595-tram,tram,315-tram,333224.497,5810584.531,600,95.86163208,5.3,0.015797564,0.064427434,0.132804284,60,0,0,2.449464015,0,0,0,1828.130663,0,50002.11086,49.69230769,25.61538462,0,0,49.69230769,650,0.024705427,0.652281453,0.933,0.0374,-0.727520154,0.569957418,2.79704301
15,15-tram,tram,326-tram,320075.5044,5810729.027,600,987.3652487,1,0.516098624,0.474813154,0.150786169,116,0.356591645,0,0.432402678,1,0,0,2998.806246,0,433545.7374,61.92307692,9.230769231,0,0,61.92307692,300,0.108006596,0.446709729,2.16,1.63,-0.32240119,0.61788042,2.266779076
1606,1606-tram,tram,319-tram,333019.0059,5810612.994,600,95.86163208,5.2,0.007026856,0.060328546,0.126000736,57,0,0,2.55007982,0,0,0,2063.582862,0,50002.11086,49.69230769,25.61538462,0,0,49.69230769,500,0.026610021,0.644028566,0.881,0.036,-0.742473217,0.566599267,2.867255771
1619,1619-tram,tram,325-tram,332260.0059,5810720.977,600,47.93081604,5.9,0.023980674,0.078515476,0.091589058,49,0,0,3.016006805,0,0,0,2818.149676,0,45781.77661,24.69230769,19.46153846,50.30769231,0,75,650,0.02184208,0.650116962,1.35,-0.0477,-0.591606846,0.563020747,3.019766353
1623,1623-tram,tram,327-tram,332195.9902,5810742.982,600,47.93081604,5.9,0.023159703,0.078453773,0.084870968,49,0,0,3.053001382,0,0,0,2872.947684,0,45781.77661,25.15384615,13,24.69230769,0,49.84615385,650,0.021073857,0.649236248,1.38,-0.0542,-0.577490956,0.562567539,3.023330687
1590,1590-tram,tram,313-tram,329508.9725,5810565.997,600,45.2482779,2.8,0.042701256,0.09582894,0.106684103,44,0,0,0.763775654,0,0,0,3208.693179,0,50378.01545,24.84615385,8.846153846,25.38461538,0,50.23076923,650,0.029755165,0.678829514,1.71,-0.0906,-0.378465384,0.588155399,2.650865278
1603,1603-tram,tram,318-tram,329475.9794,5810620.042,600,45.2482779,2.8,0.056194833,0.09779213,0.116403065,46,0,0,0.701990886,0,0,0,3215.350833,0,50366.09056,25.38461538,5.846153846,24.84615385,0,50.23076923,650,0.030946073,0.6833252,2.15,-0.0676,-0.575205832,0.58943176,2.630229708
1625,1625-tram,tram,328-tram,329342.4742,5810752.983,600,90.49655581,6.7,0.131992703,0.10613724,0.143225046,45,0,0,0.513595183,1,0,0,3347.501378,0,58528.56628,50.23076923,11.69230769,0,0,50.23076923,650,0.034126946,0.684088013,2.23,-0.0477,-0.564286575,0.596192858,2.570046508
1608,1608-tram,tram,320-tram,332821.4899,5810653.992,600,95.86163208,41.1,0.015913154,0.065976193,0.126494071,59,0,0,2.648468306,0,0,0,2270.073917,0,50032.4924,49.69230769,38.23076923,24.61538462,0,74.30769231,500,0.026218804,0.644649481,1.43,0.016,-0.905705719,0.56385317,2.932147235
1611,1611-tram,tram,321-tram,332652.4711,5810678.97,600,95.86163208,34.3,0.022139611,0.069182931,0.12212202,56,0,0,2.748695569,0,0,0,2450.34823,0,52866.85281,49.69230769,12.61538462,24.61538462,0,74.30769231,500,0.024958138,0.648152155,1.65,0.00939,-0.927872916,0.559622069,2.96185972
1618,1618-tram,tram,324-tram,332416.5117,5810707.464,600,95.86163208,0.6,0.026415603,0.073525779,0.111990363,45,0,0,2.903825416,0,0,0,2683.592382,0,45781.77661,49.84615385,13,24.69230769,0,74.53846154,500,0.02303758,0.65304736,1.23,-0.0356,-0.612021286,0.564350234,3.00971981
1661,1661-tram,tram,343-tram,329179.5117,5810921.999,600,90.49655581,5.4,0.244436112,0.127812842,0.157364911,56,0,0,0.278824867,1,0,0,3405.169241,0,73096.72474,50.23076923,8.846153846,25.38461538,0,75.61538462,650,0.035766161,0.682079581,2.47,0.00896,-0.691486046,0.608237627,2.498012624
1688,1688-tram,tram,354-tram,329293.4851,5811078.953,600,76.24408668,1.5,0.232369294,0.122044681,0.149580787,58,0.31999615,0,0.313075377,1,0,0,3161.902216,0,73069.16498,49.76923077,3,0,0,49.76923077,650,0.033141781,0.684893307,2.19,0.00783,-0.654405509,0.597484876,2.579621531
35,35-tram,tram,360-tram,319979.4945,5811142.527,600,987.3652487,18,0.647077806,0.308236338,0.128185501,124,0.215701161,0,0.569497274,0,0,0,4689.749141,0,422221.5963,61.92307692,38.61538462,0,0,61.92307692,650,0.069380953,0.61106795,1.44,1.69,-0.108410926,0.647506566,2.283760355
29,29-tram,tram,351-tram,319466.9879,5811037.028,600,1148.832234,11.8,0.578349011,0.666209308,0.154184233,152,0.322175095,0,0.976723917,0,0,0,1432.586369,0,418062.4404,57.92307692,15.69230769,0,0,57.92307692,650,0.041062572,0.550998936,1.55,1.62,-1.37674572,0.647506566,2.341035914
1677,1677-tram,tram,349-tram,329078.9899,5811034.974,600,227.39163,4.2,0.336382476,0.144346155,0.162719674,60,0.289350671,0,0.128092894,1,0,0,3528.247659,0,73093.80212,25.38461538,10.46153846,200.5384615,0,225.9230769,650,0.037958318,0.677942811,2.33,-0.00142,-0.481976081,0.622360562,2.464948632
1697,1697-tram,tram,358-tram,329004.8281,5811111.658,600,1775.110979,4.2,0.290574899,0.152364861,0.155594968,75,0.320384367,0,0.023240179,1,0,0,3500.778746,0,175642.1695,175.1538462,10.46153846,50.46153846,0,225.6153846,650,0.036804455,0.679258028,2.5,0.0125,-0.518612718,0.617273396,2.461770984
1716,1716-tram,tram,365-tram,327834.0375,5811259.487,600,316.9281385,10.2,0.041576726,0.125579884,0.070729772,70,0.410092491,0,1.15750894,0,0,0,5204.341108,0,203634.0017,99.76923077,16.69230769,0,0,99.76923077,650,0.027810081,0.662376927,0.261,-0.291,1.665662164,0.603757828,2.419198681
40,40-tram,tram,369-tram,320316.9853,5811309.004,600,579.822619,32.1,0.702261861,0.160925266,0.098364003,213,0,0,0.464168788,1,0,0,8646.064573,0,447272.2719,28.46153846,47.69230769,28.30769231,0,56.76923077,650,0.076713775,0.601661994,0.859,1.02,3.425192547,0.647506566,2.367070484
43,43-tram,tram,374-tram,320282.0378,5811380.958,600,579.822619,32.1,0.71890208,0.148480575,0.090489443,196,0,0,0.543897822,1,0,0,9597.224233,0,441742.9191,28.30769231,47.69230769,28.46153846,0,56.76923077,650,0.074637592,0.604111404,0.725,1.43,3.351515167,0.647506566,2.358946458
47,47-tram,tram,381-tram,320523.0084,5811500.018,600,441.6769689,26.8,0.697778495,0.092341979,0.09326147,202,0.317861454,0,0.626022292,0,0,0,14637.81397,0,442635.5995,60.69230769,47.46153846,0,0,60.69230769,650,0.076347144,0.61153667,-0.146,1.23,5.800044726,0.647506566,2.315852019
83,83-tram,tram,416-tram,320563.0362,5812002.033,600,367.5259413,221.1,0.838708174,0.266065123,0.074665502,129,0.55143057,0,0.890289136,0,0,0,13571.8244,0,536661.4957,60.84615385,121.7692308,0,0,60.84615385,650,0.069497586,0.605677132,-0.745,5.92,4.99663542,0.647506566,2.314809492
97,97-tram,tram,437-tram,320556.2678,5812269.747,600,2651.77042,162.3,0.914039792,0.596906604,0.050380607,132,0.645258513,0,0.630257782,0,1,0,8910.091818,0,559304.5607,199.0769231,189.1538462,60.46153846,0,259.5384615,500,0.060269242,0.569396817,0.707,10.5,1.600977595,0.590161096,2.319530563
1840,1840-tram,tram,424-tram,319401.4859,5812082.509,600,549.9777623,#N/A,0.198525529,0.359637028,0.129919901,102,0.52559292,0,1.540001309,0,1,0,4446.279465,0,519850.179,111.6153846,0,138.1538462,0,249.7692308,650,0.05184265,0.647336247,0.821,4.52,-0.047520701,0.647506566,2.417743935
91,91-tram,tram,427-tram,319601.0074,5812158.498,600,1103.572664,#N/A,0.336148307,0.366437275,0.145323638,87,0.320067914,0,1.330463686,0,1,0,6582.107386,0,559903.3486,111.6153846,0,0,0,111.6153846,500,0.055769167,0.632787422,0.0188,6.07,1.190296019,0.611955226,2.402084181
1852,1852-tram,tram,429-tram,326145.4883,5812165.956,600,637.1760387,3.4,0.120070947,0.120869185,0.148578087,111,0.431285561,0,1.066597631,0,0,0.00013076,4167.859296,0,311665.4511,50.30769231,0.230769231,50.30769231,0,100.6153846,800,0.031741296,0.6828068,1.25,-0.033,0.460287566,0.647506566,2.358465097
1845,1845-tram,tram,426-tram,326284.9895,5812142.539,600,637.1760387,0.2,0.148441298,0.115475671,0.149432854,104,0.639300369,0,0.945332167,0,0,0,4359.258487,0,311605.0188,50.30769231,0.076923077,50.30769231,0,100.6153846,800,0.033840632,0.67959992,1.13,-0.113,0.701227827,0.647506566,2.333865482
1865,1865-tram,tram,434-tram,319774.9815,5812230.979,600,1103.572664,882.5,0.49010785,0.356416483,0.154270506,96,0.319986922,0,1.145419163,0,1,0,10181.87658,0,574121.4221,111.5384615,39.46153846,0,0,111.5384615,300,0.056673183,0.621670535,0.351,7.62,1.19748577,0.564960744,2.380551645
99,99-tram,tram,440-tram,319917.4968,5812318.477,600,10452.60783,882.5,0.647442459,0.38662692,0.135954601,112,0.313420541,0,0.978432803,0,1,0,12358.42284,0,580939.1766,63.30769231,39.46153846,281.5384615,0,344.8461538,300,0.056633372,0.620500824,0.0966,8.9,1.567350777,0.546040611,2.350984889
100,100-tram,tram,441-tram,320002.0095,5812315.999,600,10452.60783,882.5,0.678881962,0.418634458,0.131472837,113,0.320005863,0,0.911938575,0,1,0,12121.21366,0,574859.9693,226.2307692,39.46153846,63.30769231,0,289.5384615,300,0.056765066,0.615109558,0.14,9.9,1.137541237,0.543116575,2.348266099
105,105-tram,tram,447-tram,320489.9981,5812372.519,600,1325.88521,11.1,0.92921343,0.617518638,0.043818436,151,0.680031965,0,0.555660704,0,1,0,9521.353815,0,549246.4355,30.15384615,183.1538462,486.2307692,0,516.3846154,500,0.058146577,0.571834733,0.717,12.8,0.434806708,0.57187257,2.307153854
116,116-tram,tram,461-tram,323101.023,5812526.978,600,424.3900907,95.6,0.114320866,0.183894539,0.17868727,169,0.329187814,0,0.795257881,0,0,0,4680.002718,0,439258.9296,51.30769231,39.61538462,51.30769231,0,102.6153846,800,0.036427328,0.645574508,1.67,0.502,0.721325649,0.647506566,2.266779076
118,118-tram,tram,463-tram,323052.9656,5812542.041,600,229.2785364,95.6,0.101330083,0.176141591,0.178236867,155,0.327875862,0,0.844868535,0,0,0,4504.573679,0,449125.7457,51.30769231,39.61538462,51.30769231,0,102.6153846,800,0.035785127,0.646088576,1.75,0.539,0.552623223,0.647506566,2.266779076
141,141-tram,tram,482-tram,319761.4759,5812720.502,600,309.4556321,2.9,0.760993966,0.30685872,0.105089427,112,0,0,0.971324407,0,1,0,14244.81822,0,575066.3918,61.15384615,63.61538462,0,0,61.15384615,150,0.06128051,0.613608987,0.236,7.29,3.441819747,0.515465108,2.387868776
1957,1957-tram,tram,479-tram,334732.9866,5812730.947,600,537.5576216,38.4,0.370366284,0.106849129,0.184217822,68,0,0,0.174525525,1,0,0,3563.901979,0,99123.59504,56,28.46153846,0,0,56,100,0.018806804,0.523190009,2.8,-0.00382,-0.418567233,0.48854298,2.365638086
1976,1976-tram,tram,488-tram,334411.9957,5812774.998,600,537.5576216,155.1,0.283353383,0.114276526,0.185580306,55,0,0,0.276245618,1,0,0,2873.453254,0,104132.018,27.84615385,58.92307692,28.23076923,0,56.07692308,150,0.024391167,0.515729324,2.68,0.0512,-0.772426366,0.48854298,2.317288869
1984,1984-tram,tram,491-tram,334135.9878,5812824.051,600,537.5576216,63,0.148918877,0.096108066,0.146917212,49,0,0,0.537207007,0,0,0,2523.700597,0,59452.9224,28.23076923,4.923076923,27.84615385,0,56.07692308,300,0.026878469,0.588945564,2.33,0.0736,-0.982311079,0.4980968,2.456184722
1974,1974-tram,tram,487-tram,334513.0425,5812773.036,600,537.5576216,92.1,0.298633257,0.112896041,0.188150831,62,0,0,0.208107585,1,0,0,3085.261153,0,99123.59504,28.23076923,36.07692308,27.84615385,0,56.07692308,100,0.023257393,0.507114701,2.87,0.0421,-0.729477482,0.48854298,2.29177332
139,139-tram,tram,481-tram,320430.5052,5812729.479,600,1896.868908,47.9,0.976486046,0.549427699,0.016416862,210,0,0,0.325445919,1,1,0,12928.70938,0,555567.5441,124.6153846,312.3076923,30.53846154,0,155.1538462,150,0.053968983,0.606256315,0.169,15.2,1.950744168,0.510968212,2.292648896
1997,1997-tram,tram,497-tram,333611.0018,5812887.042,600,260.0584875,1.2,0.041590481,0.038065279,0.098684806,57,0.226650681,0,1.052421057,0,0,0,2776.280357,0,46895.31348,56.07692308,4.692307692,0,0,56.07692308,650,0.020179312,0.668317584,1.08,-0.111,-0.424418681,0.555961693,2.70848658
153,153-tram,tram,500-tram,320197.0144,5812888.962,600,1197.839559,25.1,0.874604831,0.399030391,0.065910218,198,0.319991111,0,0.52297325,0,1,0,16898.70705,0,555692.7568,60.84615385,162.8461538,0,0,60.84615385,150,0.056408102,0.633543927,-0.152,12.2,4.124720955,0.50075766,2.266779076
2016,2016-tram,tram,505-tram,333019.5235,5812967.023,600,260.0584875,1.8,0.036556461,0.047214534,0.059685178,54,0.21378463,0,1.645234627,0,0,0,2690.964378,0,41827.79257,56.23076923,4.461538462,0,0,56.23076923,650,0.01728425,0.673694979,1.03,-0.169,-0.316209173,0.549180658,2.816963434
152,152-tram,tram,499-tram,318803.0177,5812901.993,600,428.9334747,2.8,0.018404364,0.222507368,0.083428942,64,0.483671666,0,1.91700844,0,0,0,6810.638125,0,411413.3583,94.61538462,14.07692308,91.53846154,0,186.1538462,650,0.061607778,0.60134431,-0.895,2.95,1.256196096,0.647506566,2.307304594
154,154-tram,tram,501-tram,320669.0156,5812933.02,600,3675.018764,33.4,0.996253845,0.553479054,0.003870168,245,0.319796438,0,0.07463827,1,1,0,12828.03736,0,537654.6609,103.2307692,96.69230769,227.8461538,0,331.0769231,150,0.047809136,0.599061982,-0.333,16.2,2.534136686,0.48854298,2.290570354
169,169-tram,tram,522-tram,320582.0259,5813186.022,600,3825.636442,33.4,0.944682827,0.421526621,0.03315047,210,0.512451035,0,0.337100318,1,1,0,18016.05375,0,572881.0706,103.3076923,96.69230769,160,0,263.3076923,100,0.042086288,0.636024787,-0.835,13.1,5.658081111,0.48854298,2.266779076
2020,2020-tram,tram,507-tram,332706.5248,5813004.51,600,260.0584875,10.2,0.031820854,0.060204411,0.061084994,56,0.31997604,0,1.95891965,0,0,0,2709.806715,0,36774.18545,56.23076923,9.307692308,0,0,56.23076923,650,0.013397259,0.672054723,0.912,-0.156,-0.268002437,0.555771842,2.806237093
175,175-tram,tram,530-tram,320800.0135,5813263.048,600,9861.142691,627.4,0.908609325,0.401819274,0.051877964,217,0.564769588,0,0.392908734,1,1,0,18084.85308,0,563978.7611,193.7692308,188.8461538,250.3846154,0,444.1538462,100,0.039822654,0.633563444,-0.555,12.3,5.606966482,0.48854298,2.266779076
2065,2065-tram,tram,527-tram,331113.0197,5813215.992,600,260.0584875,27.8,0.09329757,0.077897908,0.117120697,52,0.319994037,0,2.988336526,0,0,0,2916.768319,0,35227.72943,56.23076923,4.769230769,0,0,56.23076923,300,0.029052585,0.606433128,1.29,-0.194,-0.23849041,0.538126678,2.526123799
165,165-tram,tram,518-tram,320114.7595,5813102.013,600,1959.763174,47.3,0.816495092,0.346430633,0.089495998,188,0.639959773,0,0.645117068,0,1,0,16273.9696,0,599179.2201,117.6153846,65.61538462,0,0,117.6153846,150,0.056096915,0.619034277,-0.229,9.42,5.610872175,0.48854298,2.312158551
181,181-tram,tram,537-tram,320022.4761,5813342.488,600,589.1116797,175.3,0.806044757,0.284806675,0.093077171,172,0.307525863,0,0.837707415,0,1,0,16082.88032,0,557040.548,60.76923077,180.4615385,0,0,60.76923077,100,0.053429997,0.643296761,0.0157,6.45,6.342599608,0.48854298,2.266779076
170,170-tram,tram,523-tram,320329.9803,5813188.512,600,70.37979932,122.1,0.858187682,0.404231064,0.072902681,190,0.319999114,0,0.498190193,0,1,0,16511.11289,0,570132.9523,56.92307692,174.7692308,0,0,56.92307692,100,0.049466967,0.636844486,-0.362,10.9,5.661163223,0.48854298,2.266779076
188,188-tram,tram,542-tram,323153.0063,5813392.03,600,1146.084419,85.1,0.44469564,0.206196344,0.161337524,114,0.202276078,0,0.853475872,0,0,0,5634.235596,0,503409.9049,114.8461538,161.6923077,57,165.2307692,337.0769231,800,0.047789481,0.636444285,1.53,0.329,1.853060148,0.647506566,2.303059887
2100,2100-tram,tram,544-tram,323305.9887,5813396.54,600,1146.084419,11.6,0.370997542,0.189751751,0.154980332,102,0.400518701,0,0.702076769,0,0,0,6289.343168,0,489641.707,115,23.23076923,114.8461538,165.2307692,395.0769231,650,0.056266366,0.606797162,1.23,0.201,2.188225938,0.641957087,2.376868007
193,193-tram,tram,548-tram,320957.0361,5813437.992,600,66.44867771,27.6,0.830836094,0.352374891,0.086135067,212,0.319991975,0,0.607773414,0,1,0,16683.65876,0,519252.9369,29,34.15384615,0,0,29,100,0.042704385,0.637353627,-0.506,9.56,5.262679043,0.48854298,2.283220744
2117,2117-tram,tram,552-tram,322407.0167,5813467.988,600,1688.527128,145.2,0.464912124,0.180598403,0.188342221,133,0.240867442,0,0.637331068,0,0,0,4891.059053,0,452311.7913,114.6923077,121.9230769,0,0,114.6923077,800,0.042656965,0.652644585,2.98,0.945,-0.104327561,0.647506566,2.266779076
204,204-tram,tram,558-tram,321191.486,5813528.022,600,49.85776264,102.5,0.720008875,0.376883138,0.115383271,207,0.475033953,0,0.802759702,0,1,0,11949.01053,0,468608.9757,56.92307692,80.76923077,29,0,85.92307692,150,0.04467559,0.630793387,0.624,7.98,3.343021358,0.48854298,2.362023808
2122,2122-tram,tram,554-tram,329030.5107,5813487.012,600,200.9303154,45.1,0.017417107,0.061003137,0.08514939,43,0.319993465,0,2.113001656,0,0,0,2561.575586,0,43422.24817,56.46153846,10.15384615,0,0,56.46153846,650,0.018676167,0.662721576,0.96,-0.0254,-0.548144742,0.584248274,2.787262834
2110,2110-tram,tram,549-tram,322675.997,5813437.989,600,1688.527128,15.7,0.502129439,0.191089753,0.170635408,130,0.226152902,0,0.67849986,0,0,0,4825.532595,0,452287.2215,114.6923077,58.38461538,0,0,114.6923077,800,0.040942472,0.667660011,2.52,0.916,0.015815879,0.647506566,2.266779076
198,198-tram,tram,555-tram,322057.0038,5813507.993,600,1688.527128,534.8,0.374514308,0.197698639,0.208046843,143,0.326785253,0,0.744250811,0,0,0,3786.317494,0,458205.2176,114.6153846,122.1538462,0,0,114.6153846,500,0.089581416,0.542260046,2.78,1.74,-0.285578813,0.602707681,2.61205969
201,201-tram,tram,557-tram,321852.9739,5813529.999,600,1688.527128,64.5,0.39149395,0.27250898,0.204394459,170,0.35930586,0,0.869496088,0,0,0,4823.686661,0,499331.347,193.2307692,63.61538462,87,0,280.2307692,300,0.08899799,0.552189522,2.59,3.49,-0.061856566,0.546829331,2.64625438
2129,2129-tram,tram,559-tram,328607.4662,5813540.984,600,200.9303154,59.1,0,0.055417035,0.045210357,40,0.319999191,0,1.777898435,0,0,0,2478.663867,0,43862.71671,56.30769231,43.76923077,0,0,56.30769231,650,0.020666736,0.65385285,0.977,-0.0334,-0.511155184,0.557474809,2.920834878
200,200-tram,tram,556-tram,321570.0101,5813518.036,600,606.2410366,362.2,0.5499552,0.373424043,0.174548033,202,0.456924796,0,1.000520074,0,0,0,7720.603267,0,538946.7228,80.92307692,83.61538462,201.3076923,0,282.2307692,150,0.047650779,0.599032288,1.79,5.73,0.656121549,0.517911865,2.511257388
206,206-tram,tram,560-tram,321612.0135,5813551.031,600,606.2410366,362.2,0.534049705,0.358977008,0.178723709,191,0.269040679,0,0.998283384,0,0,0,7361.581003,0,503889.292,9.846153846,83.61538462,109.9230769,0,119.7692308,150,0.051255774,0.596652724,1.8,5.33,0.836825174,0.516573156,2.518951389
209,209-tram,tram,562-tram,321548.0083,5813569.959,600,606.2410366,399.5,0.53737083,0.321466072,0.17795402,174,0.416663622,0,0.945276983,0,1,0,8755.715688,0,502945.7182,29,131.6923077,90.76923077,0,119.7692308,150,0.046940858,0.612600968,1.68,5.29,0.983212907,0.512508477,2.439154905
211,211-tram,tram,565-tram,321380,5813591.957,600,39.244588,48.9,0.597906632,0.35434276,0.155345199,174,0.2587533,0,0.84051432,0,1,0,9625.216204,0,498776.5207,27.92307692,48.23076923,29,0,56.92307692,150,0.045122767,0.621993589,1.13,6.13,2.044834269,0.502618125,2.413446209
210,210-tram,tram,563-tram,321326.0024,5813584.012,600,39.244588,83.9,0.61326145,0.361204395,0.148903979,176,0.431599089,0,0.825327939,0,0,0,10264.11514,0,492788.8902,29,112.4615385,55.84615385,0,84.84615385,150,0.044866699,0.624376567,0.935,6.69,2.092175737,0.499963895,2.415047782
2156,2156-tram,tram,573-tram,327057.0007,5813736.992,600,200.9303154,2.9,0.162583486,0.043128799,0.122878454,60,0.319992711,0,0.406565912,1,0,0,3205.0102,0,78383.1467,56.30769231,0.615384615,0,0,56.30769231,650,0.020334899,0.65315288,1.48,-0.208,-0.156137063,0.56550692,2.719740486
2152,2152-tram,tram,571-tram,326481.5151,5813710.994,600,739.1729625,273.7,0.113370593,0.043895079,0.113615162,65,0.487582698,0,0.190206753,1,0,0,3147.826639,0,131647.0571,108.7692308,34.15384615,0,0,108.7692308,650,0.031740957,0.676345159,1.67,-0.143,-0.390773045,0.576811655,2.689033462
2181,2181-tram,tram,587-tram,326927.472,5813929.985,600,177.5083273,0.6,0.17728519,0.03632315,0.129225561,55,0.319995615,0,0.306691992,1,0,0,3818.748129,0,65421.52455,52.15384615,0.384615385,25.76923077,0,77.92307692,650,0.023597672,0.645607137,1.34,-0.33,0.258577553,0.578755757,2.583628782
2184,2184-tram,tram,588-tram,327040.98,5813992.043,600,88.75416363,0.6,0.153187156,0.034798668,0.125642432,54,0.319666511,0,0.436014989,1,0,0,3989.136273,0,65366.72712,25.76923077,0.384615385,78.53846154,0,104.3076923,650,0.02298979,0.64483291,1.33,-0.34,0.290579849,0.579690273,2.568903775
2198,2198-tram,tram,596-tram,315202.0253,5814157.015,600,414.2555604,530.4,0.741605306,0.109719521,0.1026852,147,0.039519339,0,0.198528953,1,0,0.001988665,3629.894204,0,334319.0995,39,350.8461538,39.07692308,0,78.07692308,300,0.042238678,0.536145343,3.12,0.111,-0.751877355,0.533269293,2.592123706
260,260-tram,tram,605-tram,315202.4794,5814303.465,600,828.5111208,530.4,0.700444651,0.095681524,0.116394156,162,0.161974663,0,0.118182915,1,0,0,4227.029548,0,439646.0519,39.07692308,326.3076923,78.07692308,0,117.1538462,300,0.040661529,0.543279098,3.09,0.0836,-0.600219099,0.537442551,2.579116703
250,250-tram,tram,599-tram,320192.5285,5814183.958,600,6688.721647,40,0.593968857,0.084881984,0.140084345,157,0.37265593,0,0.830613988,0,0,0,10977.97657,0,456342.215,143.1538462,15.84615385,60.69230769,0,203.8461538,1,0.041686262,0.667155542,0.037,0.337,6.917178151,0.48854298,2.388451217
249,249-tram,tram,597-tram,320723.4627,5814144.478,600,5201.988061,53.9,0.727575221,0.078905806,0.128154537,155,0.319998974,0,0.347727364,1,0,0,13531.08377,0,457399.8238,386.8461538,24.07692308,0,0,386.8461538,1,0.035900819,0.679845427,-0.365,0.742,7.267866023,0.48854298,2.266779076
258,258-tram,tram,604-tram,315091.9704,5814314.97,600,414.2555604,9.2,0.653967053,0.092112138,0.125506373,184,0.272989048,0,0.00728608,1,0,0,4398.581493,0,259107.8035,19.38461538,234.4615385,58.76923077,0,78.15384615,300,0.04302358,0.530652589,3.11,0.0418,-0.489868389,0.528195563,2.568680729
2216,2216-tram,tram,607-tram,315071.9944,5814361.04,600,36.67970801,9.2,0.644731644,0.090782084,0.127131826,175,0.294146244,0,0.045496547,1,0,0,4466.585849,0,249599.6338,19.69230769,72.53846154,58.46153846,0,78.15384615,300,0.043734384,0.523267967,3.06,0.0213,-0.411756489,0.523313528,2.565414493
268,268-tram,tram,611-tram,319961.5066,5814443.964,600,1209.452529,147.4,0.37965868,0.045861622,0.16784024,177,0.4792672,0,1.050450357,0,0,0,8040.92669,0,448613.9483,124.0769231,81.84615385,0,0,124.0769231,150,0.046633755,0.673618425,1.52,-0.348,3.03308716,0.48854298,2.457814339
270,270-tram,tram,612-tram,319186.4984,5814560.967,600,184.2508846,29.2,0.294608698,0.070364265,0.151053152,152,0,0,1.788469672,0,0,0,6631.991937,0,350047.9011,63.15384615,72,0,0,63.15384615,500,0.048285713,0.678834659,1.38,-0.229,1.940642655,0.568687354,2.491830386
