                row          column          cor            p
99   X11_PedConnect   X22_EmpAccess  0.390128643 1.036125e-06
100   X13_DestScore   X22_EmpAccess  0.341288572 2.333752e-05
101   X15_Parkiteer   X22_EmpAccess -0.354107272 1.082002e-05
102     X16_CBDDist   X22_EmpAccess -0.634645864 0.000000e+00
103      X17_ACDist   X22_EmpAccess -0.203789401 1.329528e-02
104     X18_ACCount   X22_EmpAccess -0.042216683 6.116589e-01
105     X20_Parking   X22_EmpAccess -0.209904973 1.071895e-02
106     ln_Centroid   X24_O_Bus_LOS  0.515025903 2.488232e-11
107          ln_bus   X24_O_Bus_LOS  0.693841050 0.000000e+00
108          ln_pop   X24_O_Bus_LOS -0.117152004 1.576152e-01
109     X6_PropComm   X24_O_Bus_LOS  0.426520421 7.175727e-08
110      X8_Balance   X24_O_Bus_LOS  0.186405357 2.378388e-02
111    X9_LUEntropy   X24_O_Bus_LOS  0.400037760 5.166401e-07
112  X10_HousingDiv   X24_O_Bus_LOS  0.059058331 4.773619e-01
113  X11_PedConnect   X24_O_Bus_LOS  0.114332375 1.679260e-01
114   X13_DestScore   X24_O_Bus_LOS  0.182505404 2.693305e-02
115   X15_Parkiteer   X24_O_Bus_LOS  0.409090388 2.681597e-07
116     X16_CBDDist   X24_O_Bus_LOS  0.064078015 4.406683e-01
117      X17_ACDist   X24_O_Bus_LOS -0.340065245 2.507012e-05
118     X18_ACCount   X24_O_Bus_LOS  0.389599503 1.074672e-06
119     X20_Parking   X24_O_Bus_LOS  0.182905612 2.659428e-02
120   X22_EmpAccess   X24_O_Bus_LOS -0.090590526 2.751758e-01
121     ln_Centroid X24_O_Bus_LOS.1  0.515025903 2.488232e-11
122          ln_bus X24_O_Bus_LOS.1  0.693841050 0.000000e+00
123          ln_pop X24_O_Bus_LOS.1 -0.117152004 1.576152e-01
124     X6_PropComm X24_O_Bus_LOS.1  0.426520421 7.175727e-08
125      X8_Balance X24_O_Bus_LOS.1  0.186405357 2.378388e-02
126    X9_LUEntropy X24_O_Bus_LOS.1  0.400037760 5.166401e-07
127  X10_HousingDiv X24_O_Bus_LOS.1  0.059058331 4.773619e-01
128  X11_PedConnect X24_O_Bus_LOS.1  0.114332375 1.679260e-01
